sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
FK0010678,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Lucky Me! Lucky Me Supreme Bowl, Pinoy Chicken (65 g)",,,,1,Taxable Goods,"Catalog, Search",1.5012,,,,,,,/FK0010678.png,"Lucky Me! Lucky Me Supreme Bowl, Pinoy Chicken (65 g)",/FK0010678.png,,/FK0010678.png,,/FK0010678.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010679,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"No Name Club Pack Corn, Whole Kernel Club Pack (12x341mL)",,,,1,Taxable Goods,"Catalog, Search",11.1024,,,,,,,/FK0010679.png,"No Name Club Pack Corn, Whole Kernel Club Pack (12x341mL)",/FK0010679.png,,/FK0010679.png,,/FK0010679.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010680,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Clover Leaf White Tuna, Solid Albacore In Water (3x170g)",,,,1,Taxable Goods,"Catalog, Search",10.6704,,,,,,,/FK0010680.png,"Clover Leaf White Tuna, Solid Albacore In Water (3x170g)",/FK0010680.png,,/FK0010680.png,,/FK0010680.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010681,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Campbell's Tomato Soup (12x284mL),,,,1,Taxable Goods,"Catalog, Search",7.8176,,,,,,,/FK0010681.png,Campbell's Tomato Soup (12x284mL),/FK0010681.png,,/FK0010681.png,,/FK0010681.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010682,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Hunt's Stewed Tomatoes (398 mL),,,,1,Taxable Goods,"Catalog, Search",2.1384,,,,,,,/FK0010682.png,Hunt's Stewed Tomatoes (398 mL),/FK0010682.png,,/FK0010682.png,,/FK0010682.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010683,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,President's Choice Blue Menu Butternut Squash Soup (500 mL),,,,1,Taxable Goods,"Catalog, Search",2.24,,,,,,,/FK0010683.png,President's Choice Blue Menu Butternut Squash Soup (500 mL),/FK0010683.png,,/FK0010683.png,,/FK0010683.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010684,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,No Name Chicken Noodle Soup Mix (4x83g),,,,1,Taxable Goods,"Catalog, Search",1.7604,,,,,,,/FK0010684.png,No Name Chicken Noodle Soup Mix (4x83g),/FK0010684.png,,/FK0010684.png,,/FK0010684.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010685,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Unico Pizza Sauce, Hot & Spicy (213 mL)",,,,1,Taxable Goods,"Catalog, Search",0.972,,,,,,,/FK0010685.png,"Unico Pizza Sauce, Hot & Spicy (213 mL)",/FK0010685.png,,/FK0010685.png,,/FK0010685.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010686,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Green Giant Corn Niblets, Whole Kernel (199 mL)",,,,1,Taxable Goods,"Catalog, Search",1.4796,,,,,,,,"Green Giant Corn Niblets, Whole Kernel (199 mL)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010687,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Campbell's Everyday Gourmet Soup, Moroccan Spiced (540 mL)",,,,1,Taxable Goods,"Catalog, Search",3.618,,,,,,,/FK0010687.png,"Campbell's Everyday Gourmet Soup, Moroccan Spiced (540 mL)",/FK0010687.png,,/FK0010687.png,,/FK0010687.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010688,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"President's Choice Blue Menu Pasta Sauce, Alfredo (410 mL)",,,,1,Taxable Goods,"Catalog, Search",2.6656,,,,,,,/FK0010688.png,"President's Choice Blue Menu Pasta Sauce, Alfredo (410 mL)",/FK0010688.png,,/FK0010688.png,,/FK0010688.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010689,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"President's Choice Tapenade, Artichoke & Asiago (270 mL)",,,,1,Taxable Goods,"Catalog, Search",5.8212,,,,,,,/FK0010689.png,"President's Choice Tapenade, Artichoke & Asiago (270 mL)",/FK0010689.png,,/FK0010689.png,,/FK0010689.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010690,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Nong Shim Cup Noodle, Oolongmen Beef (75 g)",,,,1,Taxable Goods,"Catalog, Search",0.9856,,,,,,,/FK0010690.png,"Nong Shim Cup Noodle, Oolongmen Beef (75 g)",/FK0010690.png,,/FK0010690.png,,/FK0010690.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010691,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Hunt's Tomato Sauce, No Salt (398 mL)",,,,1,Taxable Goods,"Catalog, Search",1.4784,,,,,,,/FK0010691.png,"Hunt's Tomato Sauce, No Salt (398 mL)",/FK0010691.png,,/FK0010691.png,,/FK0010691.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010692,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,St Hubert Roast Beef Gravy (398 mL),,,,1,Taxable Goods,"Catalog, Search",2.1384,,,,,,,/FK0010692.png,St Hubert Roast Beef Gravy (398 mL),/FK0010692.png,,/FK0010692.png,,/FK0010692.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010693,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Aroy D Aroy-D, Green Curry (400 g)",,,,1,Taxable Goods,"Catalog, Search",2.6784,,,,,,,/FK0010693.png,"Aroy D Aroy-D, Green Curry (400 g)",/FK0010693.png,,/FK0010693.png,,/FK0010693.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010694,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Heinz Beans, Chili Style (398 mL)",,,,1,Taxable Goods,"Catalog, Search",1.0976,,,,,,,/FK0010694.png,"Heinz Beans, Chili Style (398 mL)",/FK0010694.png,,/FK0010694.png,,/FK0010694.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010695,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,St Hubert Bar-B-Q Sauce (398 mL),,,,1,Taxable Goods,"Catalog, Search",2.1384,,,,,,,/FK0010695.png,St Hubert Bar-B-Q Sauce (398 mL),/FK0010695.png,,/FK0010695.png,,/FK0010695.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010696,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,No Name Tomato Paste (156 mL),,,,1,Taxable Goods,"Catalog, Search",0.5616,,,,,,,/FK0010696.png,No Name Tomato Paste (156 mL),/FK0010696.png,,/FK0010696.png,,/FK0010696.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010697,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Nong Shim Cup Noodle, Oolongmen Seafood (75 g)",,,,1,Taxable Goods,"Catalog, Search",0.9856,,,,,,,/FK0010697.png,"Nong Shim Cup Noodle, Oolongmen Seafood (75 g)",/FK0010697.png,,/FK0010697.png,,/FK0010697.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010698,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Classico Alfredo Di Capri, Alfredo & Sun-Dried Tomato (410 mL)",,,,1,Taxable Goods,"Catalog, Search",2.7664,,,,,,,/FK0010698.png,"Classico Alfredo Di Capri, Alfredo & Sun-Dried Tomato (410 mL)",/FK0010698.png,,/FK0010698.png,,/FK0010698.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010699,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Catelli Garden Select Six Vegetable Recipe Pasta Sauce, Garlic & Onion (640 mL)",,,,1,Taxable Goods,"Catalog, Search",2.6784,,,,,,,/FK0010699.png,"Catelli Garden Select Six Vegetable Recipe Pasta Sauce, Garlic & Onion (640 mL)",/FK0010699.png,,/FK0010699.png,,/FK0010699.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010700,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"No Name Condensed Soup, Cream Of Chicken Low Fat (284 mL)",,,,1,Taxable Goods,"Catalog, Search",1.4904,,,,,,,/FK0010700.png,"No Name Condensed Soup, Cream Of Chicken Low Fat (284 mL)",/FK0010700.png,,/FK0010700.png,,/FK0010700.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010701,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"President's Choice Tomatoes, Garlic & Olive Oil (540 mL)",,,,1,Taxable Goods,"Catalog, Search",1.3824,,,,,,,/FK0010701.png,"President's Choice Tomatoes, Garlic & Olive Oil (540 mL)",/FK0010701.png,,/FK0010701.png,,/FK0010701.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010702,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Cock Brand Quail Eggs (425 g),,,,1,Taxable Goods,"Catalog, Search",2.2176,,,,,,,/FK0010702.png,Cock Brand Quail Eggs (425 g),/FK0010702.png,,/FK0010702.png,,/FK0010702.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010703,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"No Name Pasta Sauce, Original (680 mL)",,,,1,Taxable Goods,"Catalog, Search",1.4796,,,,,,,/FK0010703.png,"No Name Pasta Sauce, Original (680 mL)",/FK0010703.png,,/FK0010703.png,,/FK0010703.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010704,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Ragu Light Tomato and Basil Sauce (630 mL),,,,1,Taxable Goods,"Catalog, Search",1.6576,,,,,,,/FK0010704.png,Ragu Light Tomato and Basil Sauce (630 mL),/FK0010704.png,,/FK0010704.png,,/FK0010704.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010705,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"President's Choice Pasta Sauce, Marinara (650 mL)",,,,1,Taxable Goods,"Catalog, Search",2.6656,,,,,,,/FK0010705.png,"President's Choice Pasta Sauce, Marinara (650 mL)",/FK0010705.png,,/FK0010705.png,,/FK0010705.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010706,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Nong Shim Udon Premium Noodle Soup (276 g),,,,1,Taxable Goods,"Catalog, Search",4.2984,,,,,,,/FK0010706.png,Nong Shim Udon Premium Noodle Soup (276 g),/FK0010706.png,,/FK0010706.png,,/FK0010706.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010707,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,No Name Pizza Sauce (213 mL),,,,1,Taxable Goods,"Catalog, Search",0.7992,,,,,,,/FK0010707.png,No Name Pizza Sauce (213 mL),/FK0010707.png,,/FK0010707.png,,/FK0010707.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010708,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Campbell's Chunky, New England Clam Chowder (540 mL)",,,,1,Taxable Goods,"Catalog, Search",3.2256,,,,,,,/FK0010708.png,"Campbell's Chunky, New England Clam Chowder (540 mL)",/FK0010708.png,,/FK0010708.png,,/FK0010708.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010709,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Clover Leaf Atlantic Salmon, Skinless Boneless (170 g)",,,,1,Taxable Goods,"Catalog, Search",5.0544,,,,,,,/FK0010709.png,"Clover Leaf Atlantic Salmon, Skinless Boneless (170 g)",/FK0010709.png,,/FK0010709.png,,/FK0010709.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010710,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,No Name Whole Hearts Of Palm (398 mL),,,,1,Taxable Goods,"Catalog, Search",3.9744,,,,,,,/FK0010710.png,No Name Whole Hearts Of Palm (398 mL),/FK0010710.png,,/FK0010710.png,,/FK0010710.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010711,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,No Name Onion Soup Mix (4x40g),,,,1,Taxable Goods,"Catalog, Search",1.7604,,,,,,,/FK0010711.png,No Name Onion Soup Mix (4x40g),/FK0010711.png,,/FK0010711.png,,/FK0010711.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010712,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Aylmer Diced Tomatoes With Italian Spices (796 mL),,,,1,Taxable Goods,"Catalog, Search",1.5876,,,,,,,/FK0010712.png,Aylmer Diced Tomatoes With Italian Spices (796 mL),/FK0010712.png,,/FK0010712.png,,/FK0010712.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
