sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
FK0012933,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ MEAL KITS",base,"Uncle Ben's Bistro Express, Tomato & Herb (250 g)",,,,1,Taxable Goods,"Catalog, Search",2.5424,,,,,,,/FK0012933.png,"Uncle Ben's Bistro Express, Tomato & Herb (250 g)",/FK0012933.png,,/FK0012933.png,,/FK0012933.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012934,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ MEAL KITS",base,Gits Sambhar Indian Curry Mix (100 g),,,,1,Taxable Goods,"Catalog, Search",1.5984,,,,,,,/FK0012934.png,Gits Sambhar Indian Curry Mix (100 g),/FK0012934.png,,/FK0012934.png,,/FK0012934.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012935,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ MEAL KITS",base,Grace Caribbean Combos Rice & Red Kidney Beans Mix (175 g),,,,1,Taxable Goods,"Catalog, Search",2.1384,,,,,,,/FK0012935.png,Grace Caribbean Combos Rice & Red Kidney Beans Mix (175 g),/FK0012935.png,,/FK0012935.png,,/FK0012935.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012936,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ MEAL KITS",base,"Nissin Bowl Noodles, Sesame Oil Flavour (110 g)",,,,1,Taxable Goods,"Catalog, Search",2.1384,,,,,,,/FK0012936.png,"Nissin Bowl Noodles, Sesame Oil Flavour (110 g)",/FK0012936.png,,/FK0012936.png,,/FK0012936.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012937,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ MEAL KITS",base,"VH Cooking Sauce, Mango Curry (341 mL)",,,,1,Taxable Goods,"Catalog, Search",4.0824,,,,,,,/FK0012937.png,"VH Cooking Sauce, Mango Curry (341 mL)",/FK0012937.png,,/FK0012937.png,,/FK0012937.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012938,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ MEAL KITS",base,"VH Dipping Sauce, Sweet Thai Chili (341 mL)",,,,1,Taxable Goods,"Catalog, Search",4.0824,,,,,,,/FK0012938.png,"VH Dipping Sauce, Sweet Thai Chili (341 mL)",/FK0012938.png,,/FK0012938.png,,/FK0012938.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012939,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ MEAL KITS",base,"Uncle Ben's Bistro Express, Original Converted Brand Rice (250 g)",,,,1,Taxable Goods,"Catalog, Search",2.5424,,,,,,,/FK0012939.png,"Uncle Ben's Bistro Express, Original Converted Brand Rice (250 g)",/FK0012939.png,,/FK0012939.png,,/FK0012939.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012940,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ MEAL KITS",base,VitaFusion Women's Multi-Vitamin Gummies (60 ea),,,,1,Taxable Goods,"Catalog, Search",7.5492,,,,,,,/FK0012940.png,VitaFusion Women's Multi-Vitamin Gummies (60 ea),/FK0012940.png,,/FK0012940.png,,/FK0012940.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012941,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ MEAL KITS",base,Antistax (30 ea),,,,1,Taxable Goods,"Catalog, Search",22.6692,,,,,,,,Antistax (30 ea),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012942,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ MEAL KITS",base,Mandarin Wonton Wrappers (454 g),,,,1,Taxable Goods,"Catalog, Search",3.0132,,,,,,,/FK0012942.png,Mandarin Wonton Wrappers (454 g),/FK0012942.png,,/FK0012942.png,,/FK0012942.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
