sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
FK0014197,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,"Thai Kitchen Organic Coconut Milk, Lite (400 mL)",,,,1,Taxable Goods,"Catalog, Search",5.1732,,,,,,,/FK0014197.png,"Thai Kitchen Organic Coconut Milk, Lite (400 mL)",/FK0014197.png,,/FK0014197.png,,/FK0014197.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014198,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,"No Name Club Pack Pure Chocolate Chips, Semi-Sweet (1 kg)",,,,1,Taxable Goods,"Catalog, Search",10.2384,,,,,,,/FK0014198.png,"No Name Club Pack Pure Chocolate Chips, Semi-Sweet (1 kg)",/FK0014198.png,,/FK0014198.png,,/FK0014198.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014199,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,Kraft Baker's Unsweetened Chocolate Squares (225 g),,,,1,Taxable Goods,"Catalog, Search",5.0436,,,,,,,/FK0014199.png,Kraft Baker's Unsweetened Chocolate Squares (225 g),/FK0014199.png,,/FK0014199.png,,/FK0014199.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014200,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,Camino Semi-Sweet Baking Chocolate (200 g),,,,1,Taxable Goods,"Catalog, Search",7.8732,,,,,,,/FK0014200.png,Camino Semi-Sweet Baking Chocolate (200 g),/FK0014200.png,,/FK0014200.png,,/FK0014200.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014201,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,Kraft Baker's White Chocolate Squares (170 g),,,,1,Taxable Goods,"Catalog, Search",5.0436,,,,,,,/FK0014201.png,Kraft Baker's White Chocolate Squares (170 g),/FK0014201.png,,/FK0014201.png,,/FK0014201.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014202,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,No Name Club Pack Cocoa (500 g),,,,1,Taxable Goods,"Catalog, Search",5.7996,,,,,,,/FK0014202.png,No Name Club Pack Cocoa (500 g),/FK0014202.png,,/FK0014202.png,,/FK0014202.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014203,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,Hershey's ChipitsSKOR Toffee Bits (200 g),,,,1,Taxable Goods,"Catalog, Search",3.8556,,,,,,,/FK0014203.png,Hershey's ChipitsSKOR Toffee Bits (200 g),/FK0014203.png,,/FK0014203.png,,/FK0014203.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014204,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,"President's Choice The Decadent, Milk Chocolate Chips (270 g)",,,,1,Taxable Goods,"Catalog, Search",3.3376,,,,,,,/FK0014204.png,"President's Choice The Decadent, Milk Chocolate Chips (270 g)",/FK0014204.png,,/FK0014204.png,,/FK0014204.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014205,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,Fry's Premium Cocoa (454 g),,,,1,Taxable Goods,"Catalog, Search",8.6184,,,,,,,/FK0014205.png,Fry's Premium Cocoa (454 g),/FK0014205.png,,/FK0014205.png,,/FK0014205.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014206,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,Hershey's ChipitsWhite Chocolate Chips (225 g),,,,1,Taxable Goods,"Catalog, Search",3.8556,,,,,,,/FK0014206.png,Hershey's ChipitsWhite Chocolate Chips (225 g),/FK0014206.png,,/FK0014206.png,,/FK0014206.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014207,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,Kraft Baker's 70% Dark Chocolate Squares (170 g),,,,1,Taxable Goods,"Catalog, Search",5.0436,,,,,,,/FK0014207.png,Kraft Baker's 70% Dark Chocolate Squares (170 g),/FK0014207.png,,/FK0014207.png,,/FK0014207.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0014208,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ BAKING INGREDIENTS",base,"Enjoy Life Chocolate Mini Chips, Semi-Sweet (283 g)",,,,1,Taxable Goods,"Catalog, Search",5.5776,,,,,,,/FK0014208.png,"Enjoy Life Chocolate Mini Chips, Semi-Sweet (283 g)",/FK0014208.png,,/FK0014208.png,,/FK0014208.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
