sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id
FK0004566,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Tassimo Nabob 100% Colombian (14 ea),,,,1,Taxable Goods,"Catalog, Search",7.8176,,,,,,,/FK0004566.png,Tassimo Nabob 100% Colombian (14 ea),/FK0004566.png,,/FK0004566.png,,/FK0004566.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004567,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,President's Choice 5-Cup Digital Coffee Maker (1 ea),,,,1,Taxable Goods,"Catalog, Search",21.5676,,,,,,,/FK0004567.png,President's Choice 5-Cup Digital Coffee Maker (1 ea),/FK0004567.png,,/FK0004567.png,,/FK0004567.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004568,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Van Houtte Original House Blend, Medium Roast (908 g)",,,,1,Taxable Goods,"Catalog, Search",17.8976,,,,,,,/FK0004568.png,"Van Houtte Original House Blend, Medium Roast (908 g)",/FK0004568.png,,/FK0004568.png,,/FK0004568.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004569,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Marley Coffee Single Serve Pods, Buffalo Soldier (12 ea)",,,,1,Taxable Goods,"Catalog, Search",10.2384,,,,,,,/FK0004569.png,"Marley Coffee Single Serve Pods, Buffalo Soldier (12 ea)",/FK0004569.png,,/FK0004569.png,,/FK0004569.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004570,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Tassimo House Blend (16 ea),,,,1,Taxable Goods,"Catalog, Search",7.8176,,,,,,,/FK0004570.png,Tassimo House Blend (16 ea),/FK0004570.png,,/FK0004570.png,,/FK0004570.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004571,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"President's Choice Hazelnut Vanilla Coffee, Decaf (250 g)",,,,1,Taxable Goods,"Catalog, Search",10.7784,,,,,,,/FK0004571.png,"President's Choice Hazelnut Vanilla Coffee, Decaf (250 g)",/FK0004571.png,,/FK0004571.png,,/FK0004571.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004572,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Kicking Horse Organic Dark Roast 454 Horse Power, Whole Bean (454 g)",,,,1,Taxable Goods,"Catalog, Search",18.1224,,,,,,,/FK0004572.png,"Kicking Horse Organic Dark Roast 454 Horse Power, Whole Bean (454 g)",/FK0004572.png,,/FK0004572.png,,/FK0004572.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004573,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Van Houtte Colombian Ground Coffee, Medium Noir (908 g)",,,,1,Taxable Goods,"Catalog, Search",17.8976,,,,,,,/FK0004573.png,"Van Houtte Colombian Ground Coffee, Medium Noir (908 g)",/FK0004573.png,,/FK0004573.png,,/FK0004573.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004574,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Coffee-Mate Coffee Creamer, Original (311 g)",,,,1,Taxable Goods,"Catalog, Search",2.6892,,,,,,,/FK0004574.png,"Coffee-Mate Coffee Creamer, Original (311 g)",/FK0004574.png,,/FK0004574.png,,/FK0004574.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004575,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Nabob Tradition Fine Grind Medium Roast Coffee (300 g),,,,1,Taxable Goods,"Catalog, Search",9.6876,,,,,,,,Nabob Tradition Fine Grind Medium Roast Coffee (300 g),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004576,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Tassimo Tim Hortons Coffee (14 ea),,,,1,Taxable Goods,"Catalog, Search",11.3184,,,,,,,/FK0004576.png,Tassimo Tim Hortons Coffee (14 ea),/FK0004576.png,,/FK0004576.png,,/FK0004576.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004577,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Starbucks Medium Roast House Blend, Decaf (340 g)",,,,1,Taxable Goods,"Catalog, Search",8.9264,,,,,,,/FK0004577.png,"Starbucks Medium Roast House Blend, Decaf (340 g)",/FK0004577.png,,/FK0004577.png,,/FK0004577.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004578,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Starbucks VIA Instant Coffee, Veranda Blend (8 ea)",,,,1,Taxable Goods,"Catalog, Search",8.6076,,,,,,,,"Starbucks VIA Instant Coffee, Veranda Blend (8 ea)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004579,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"President's Choice Coffee, Colombian Supremo (340 g)",,,,1,Taxable Goods,"Catalog, Search",10.7784,,,,,,,/FK0004579.png,"President's Choice Coffee, Colombian Supremo (340 g)",/FK0004579.png,,/FK0004579.png,,/FK0004579.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004580,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"President's Choice GreenCoffee Filter, Basket (100 ea)",,,,1,Taxable Goods,"Catalog, Search",3.4452,,,,,,,/FK0004580.png,"President's Choice GreenCoffee Filter, Basket (100 ea)",/FK0004580.png,,/FK0004580.png,,/FK0004580.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004581,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Melitta Estate Italian Espresso, Whole Bean (907 g)",,,,1,Taxable Goods,"Catalog, Search",17.2476,,,,,,,/FK0004581.png,"Melitta Estate Italian Espresso, Whole Bean (907 g)",/FK0004581.png,,/FK0004581.png,,/FK0004581.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004582,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Nabob Full City Dark Coffee Pods (117 g),,,,1,Taxable Goods,"Catalog, Search",7.8176,,,,,,,/FK0004582.png,Nabob Full City Dark Coffee Pods (117 g),/FK0004582.png,,/FK0004582.png,,/FK0004582.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004583,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Lavazza Qualita Oro Coffee (250 g),,,,1,Taxable Goods,"Catalog, Search",6.4584,,,,,,,/FK0004583.png,Lavazza Qualita Oro Coffee (250 g),/FK0004583.png,,/FK0004583.png,,/FK0004583.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004584,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Medaglia D'Oro Espresso (283 g),,,,1,Taxable Goods,"Catalog, Search",5.0436,,,,,,,/FK0004584.png,Medaglia D'Oro Espresso (283 g),/FK0004584.png,,/FK0004584.png,,/FK0004584.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004585,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Melitta Estate Hazelnut Creme, Whole Bean (907 g)",,,,1,Taxable Goods,"Catalog, Search",17.2476,,,,,,,/FK0004585.png,"Melitta Estate Hazelnut Creme, Whole Bean (907 g)",/FK0004585.png,,/FK0004585.png,,/FK0004585.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004586,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Santo Domingo Ground Coffee (250 g),,,,1,Taxable Goods,"Catalog, Search",3.7584,,,,,,,/FK0004586.png,Santo Domingo Ground Coffee (250 g),/FK0004586.png,,/FK0004586.png,,/FK0004586.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004587,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Tim Hortons K-Cup Steeped Tea (12 ea),,,,1,Taxable Goods,"Catalog, Search",11.3184,,,,,,,/FK0004587.png,Tim Hortons K-Cup Steeped Tea (12 ea),/FK0004587.png,,/FK0004587.png,,/FK0004587.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004588,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Coffee, Sumatra (400 g)",,,,1,Taxable Goods,"Catalog, Search",16.7184,,,,,,,/FK0004588.png,"Coffee, Sumatra (400 g)",/FK0004588.png,,/FK0004588.png,,/FK0004588.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004589,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,No Name Instant Coffee (340 g),,,,1,Taxable Goods,"Catalog, Search",8.4024,,,,,,,/FK0004589.png,No Name Instant Coffee (340 g),/FK0004589.png,,/FK0004589.png,,/FK0004589.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004590,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Papagalos Greek Coffee (194 g),,,,1,Taxable Goods,"Catalog, Search",7.8732,,,,,,,,Papagalos Greek Coffee (194 g),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004591,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,President's Choice Encore Mug (1 ea),,,,1,Taxable Goods,"Catalog, Search",4.3092,,,,,,,/FK0004591.png,President's Choice Encore Mug (1 ea),/FK0004591.png,,/FK0004591.png,,/FK0004591.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004592,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Gold Peak Iced Tea, Raspberry (547 mL)",,,,1,Taxable Goods,"Catalog, Search",2.6892,,,,,,,,"Gold Peak Iced Tea, Raspberry (547 mL)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004593,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,No Name Dark Roast Pods (100 ea),,,,1,Taxable Goods,"Catalog, Search",35.6184,,,,,,,,No Name Dark Roast Pods (100 ea),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004594,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Taj Mahal Black Tea, Loose, Small (450 g)",,,,1,Taxable Goods,"Catalog, Search",7.1064,,,,,,,,"Taj Mahal Black Tea, Loose, Small (450 g)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004595,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Tassimo Tetley Orange Pekoe (14 ea),,,,1,Taxable Goods,"Catalog, Search",7.8176,,,,,,,/FK0004595.png,Tassimo Tetley Orange Pekoe (14 ea),/FK0004595.png,,/FK0004595.png,,/FK0004595.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004596,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,President's Choice 10-Cup Digital Coffee Maker (1 ea),,,,1,Taxable Goods,"Catalog, Search",44.7664,,,,,,,/FK0004596.png,President's Choice 10-Cup Digital Coffee Maker (1 ea),/FK0004596.png,,/FK0004596.png,,/FK0004596.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004597,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Tassimo Carte Noire Long Espresso (14 ea),,,,1,Taxable Goods,"Catalog, Search",9.6876,,,,,,,/FK0004597.png,Tassimo Carte Noire Long Espresso (14 ea),/FK0004597.png,,/FK0004597.png,,/FK0004597.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004598,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Nabob Tradition Coffee (300 g),,,,1,Taxable Goods,"Catalog, Search",9.6876,,,,,,,,Nabob Tradition Coffee (300 g),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004599,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Nescafe Rich, Colombian (100 g)",,,,1,Taxable Goods,"Catalog, Search",4.3008,,,,,,,/FK0004599.png,"Nescafe Rich, Colombian (100 g)",/FK0004599.png,,/FK0004599.png,,/FK0004599.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004600,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Starbucks Medium Roast Breakfast Blend (340 g),,,,1,Taxable Goods,"Catalog, Search",8.9264,,,,,,,/FK0004600.png,Starbucks Medium Roast Breakfast Blend (340 g),/FK0004600.png,,/FK0004600.png,,/FK0004600.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004601,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Tassimo President's Choice Gourmet West Coast Dark Roast (14 ea),,,,1,Taxable Goods,"Catalog, Search",8.9376,,,,,,,/FK0004601.png,Tassimo President's Choice Gourmet West Coast Dark Roast (14 ea),/FK0004601.png,,/FK0004601.png,,/FK0004601.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004602,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Folgers Gourmet Selections Coffee, Hazelnut Cream (12 ea)",,,,1,Taxable Goods,"Catalog, Search",10.7676,,,,,,,/FK0004602.png,"Folgers Gourmet Selections Coffee, Hazelnut Cream (12 ea)",/FK0004602.png,,/FK0004602.png,,/FK0004602.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004603,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Nescafe Rich (475 g),,,,1,Taxable Goods,"Catalog, Search",11.8584,,,,,,,/FK0004603.png,Nescafe Rich (475 g),/FK0004603.png,,/FK0004603.png,,/FK0004603.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004604,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Carnation Coffee-mate, Original (450 g)",,,,1,Taxable Goods,"Catalog, Search",4.6116,,,,,,,/FK0004604.png,"Carnation Coffee-mate, Original (450 g)",/FK0004604.png,,/FK0004604.png,,/FK0004604.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004605,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Krispy Kreme Doughnuts Value Pack Light Roast Coffee 30 K-Cup Pods (30 ea),,,,1,Taxable Goods,"Catalog, Search",21.0384,,,,,,,,Krispy Kreme Doughnuts Value Pack Light Roast Coffee 30 K-Cup Pods (30 ea),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004606,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Nabob Whole Bean Guatemala Coffee, Medium Roast (300 g)",,,,1,Taxable Goods,"Catalog, Search",9.6876,,,,,,,,"Nabob Whole Bean Guatemala Coffee, Medium Roast (300 g)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004607,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"President's Choice Colombian Supremo Coffee, Whole Bean (907 g)",,,,1,Taxable Goods,"Catalog, Search",16.1784,,,,,,,/FK0004607.png,"President's Choice Colombian Supremo Coffee, Whole Bean (907 g)",/FK0004607.png,,/FK0004607.png,,/FK0004607.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004608,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"President's Choice Single Serve Pods, Gourmet Decaffeinated Medium Roast (12 ea)",,,,1,Taxable Goods,"Catalog, Search",8.9376,,,,,,,/FK0004608.png,"President's Choice Single Serve Pods, Gourmet Decaffeinated Medium Roast (12 ea)",/FK0004608.png,,/FK0004608.png,,/FK0004608.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004609,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Kicking Horse Medium Roast Cliff Hanger Espresso (454 g),,,,1,Taxable Goods,"Catalog, Search",18.1224,,,,,,,/FK0004609.png,Kicking Horse Medium Roast Cliff Hanger Espresso (454 g),/FK0004609.png,,/FK0004609.png,,/FK0004609.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004610,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Tassimo Gevalia Kaffe Dark Italian Roast Extra Bold (12 ea),,,,1,Taxable Goods,"Catalog, Search",9.6876,,,,,,,/FK0004610.png,Tassimo Gevalia Kaffe Dark Italian Roast Extra Bold (12 ea),/FK0004610.png,,/FK0004610.png,,/FK0004610.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004611,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Ethical Bean Coffee Medium Dark Roast Sweet Espresso (340 g),,,,1,Taxable Goods,"Catalog, Search",11.1776,,,,,,,/FK0004611.png,Ethical Bean Coffee Medium Dark Roast Sweet Espresso (340 g),/FK0004611.png,,/FK0004611.png,,/FK0004611.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004612,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,President's Choice Sail Boat Mug (1 ea),,,,1,Taxable Goods,"Catalog, Search",5.3892,,,,,,,/FK0004612.png,President's Choice Sail Boat Mug (1 ea),/FK0004612.png,,/FK0004612.png,,/FK0004612.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004613,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Starbucks Frappuccino, Vanilla (405 mL)",,,,1,Taxable Goods,"Catalog, Search",3.4344,,,,,,,/FK0004613.png,"Starbucks Frappuccino, Vanilla (405 mL)",/FK0004613.png,,/FK0004613.png,,/FK0004613.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004614,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Folgers Vanilla Biscotti K-Cup (30 ea),,,,1,Taxable Goods,"Catalog, Search",18.3276,,,,,,,/FK0004614.png,Folgers Vanilla Biscotti K-Cup (30 ea),/FK0004614.png,,/FK0004614.png,,/FK0004614.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004615,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Danesco Monogram Mug, Letter K (1 ea)",,,,1,Taxable Goods,"Catalog, Search",9.7092,,,,,,,/FK0004615.png,"Danesco Monogram Mug, Letter K (1 ea)",/FK0004615.png,,/FK0004615.png,,/FK0004615.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004616,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,Tassimo President's Choice Gourmet Medium Roast (14 ea),,,,1,Taxable Goods,"Catalog, Search",8.9376,,,,,,,/FK0004616.png,Tassimo President's Choice Gourmet Medium Roast (14 ea),/FK0004616.png,,/FK0004616.png,,/FK0004616.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0004617,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ COFFEE",base,"Eight OClock Discovery Box Coffee, k_Cup Packs (380 g)",,,,1,Taxable Goods,"Catalog, Search",21.5784,,,,,,,/FK0004617.png,"Eight OClock Discovery Box Coffee, k_Cup Packs (380 g)",/FK0004617.png,,/FK0004617.png,,/FK0004617.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
