sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
FK0008162,,Default,virtual,"MAIN MENUBAR/HOUSE HOLD SUPPLIES,MAIN MENUBAR/HOUSE HOLD SUPPLIES/ CLEANING TOOLS",base,Vileda Ultramax Refill (1 ea),,,,1,Taxable Goods,"Catalog, Search",15.1092,,,,,,,/FK0008162.png,Vileda Ultramax Refill (1 ea),/FK0008162.png,,/FK0008162.png,,/FK0008162.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006531,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ MEAT & POULTRY",base,"Amys Pizza, 4 Cheese (340 g)",,,,1,Taxable Goods,"Catalog, Search",9.7092,,,,,,,/FK0006531.png,"Amys Pizza, 4 Cheese (340 g)",/FK0006531.png,,/FK0006531.png,,/FK0006531.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006532,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ BEVERAGES & ICE",base,President's Choice Blue Menu Thick&Juice Lean Beef Burgers (1.13 kg),,,,1,Taxable Goods,"Catalog, Search",12.96,,,,,,,/FK0006532.png,President's Choice Blue Menu Thick&Juice Lean Beef Burgers (1.13 kg),/FK0006532.png,,/FK0006532.png,,/FK0006532.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006533,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ ICE CREAM & TREATS",base,"St Hubert Back Ribs, Texas Style (680 g)",,,,1,Taxable Goods,"Catalog, Search",16.1892,,,,,,,/FK0006533.png,"St Hubert Back Ribs, Texas Style (680 g)",/FK0006533.png,,/FK0006533.png,,/FK0006533.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006534,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ MEALS",base,Five Alive Passionate Peachy Citrus (295 mL),,,,1,Taxable Goods,"Catalog, Search",1.12,,,,,,,/FK0006534.png,Five Alive Passionate Peachy Citrus (295 mL),/FK0006534.png,,/FK0006534.png,,/FK0006534.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006535,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ MEAT & POULTRY",base,"No Name Club Pack Assorted Cream Bars, Club Pack (30x60mL)",,,,1,Taxable Goods,"Catalog, Search",8.3776,,,,,,,/FK0006535.png,"No Name Club Pack Assorted Cream Bars, Club Pack (30x60mL)",/FK0006535.png,,/FK0006535.png,,/FK0006535.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006536,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ FISH & SEAFOOD",base,Yves Veggie Meatballs (4x352g),,,,1,Taxable Goods,"Catalog, Search",6.4692,,,,,,,/FK0006536.png,Yves Veggie Meatballs (4x352g),/FK0006536.png,,/FK0006536.png,,/FK0006536.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006537,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ ICE CREAM & TREATS",base,President's Choice Rotisserie-Style Chicken Wings (907 g),,,,1,Taxable Goods,"Catalog, Search",15.1092,,,,,,,/FK0006537.png,President's Choice Rotisserie-Style Chicken Wings (907 g),/FK0006537.png,,/FK0006537.png,,/FK0006537.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006538,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ MEAT & POULTRY",base,"High Liner Fish In Tempura Batter, Family Pack (700 g)",,,,1,Taxable Goods,"Catalog, Search",8.2836,,,,,,,/FK0006538.png,"High Liner Fish In Tempura Batter, Family Pack (700 g)",/FK0006538.png,,/FK0006538.png,,/FK0006538.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006539,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ MEAT & POULTRY",base,"Foremost Ice Cream, Butterscotch Marble (4 L)",,,,1,Taxable Goods,"Catalog, Search",6.4692,,,,,,,/FK0006539.png,"Foremost Ice Cream, Butterscotch Marble (4 L)",/FK0006539.png,,/FK0006539.png,,/FK0006539.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006540,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ BAKERY & FRUIT",base,"No Name Club Pack Club Pack Stuffed Breaded Chicken Breast Cutlets, Ham & Cheese (852 g)",,,,1,Taxable Goods,"Catalog, Search",7.5384,,,,,,,/FK0006540.png,"No Name Club Pack Club Pack Stuffed Breaded Chicken Breast Cutlets, Ham & Cheese (852 g)",/FK0006540.png,,/FK0006540.png,,/FK0006540.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006541,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ MEAT & POULTRY",base,President's Choice Thick & Juicy Prime Rib Burger (1.13 kg),,,,1,Taxable Goods,"Catalog, Search",12.96,,,,,,,/FK0006541.png,President's Choice Thick & Juicy Prime Rib Burger (1.13 kg),/FK0006541.png,,/FK0006541.png,,/FK0006541.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006542,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ ICE CREAM & TREATS",base,"Nature's Path Gluten-Free Waffles, Pumpkin Spice (210 g)",,,,1,Taxable Goods,"Catalog, Search",5.3892,,,,,,,/FK0006542.png,"Nature's Path Gluten-Free Waffles, Pumpkin Spice (210 g)",/FK0006542.png,,/FK0006542.png,,/FK0006542.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006543,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ PIZZA & PEROGIES",base,Northbud Drive-Thru Egg & Cheese Croissant (216 g),,,,1,Taxable Goods,"Catalog, Search",5.3892,,,,,,,/FK0006543.png,Northbud Drive-Thru Egg & Cheese Croissant (216 g),/FK0006543.png,,/FK0006543.png,,/FK0006543.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006544,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ MEALS",base,"Non Dairy Frozen Dessert, Vanilla Island (473 mL)",,,,1,Taxable Goods,"Catalog, Search",8.9532,,,,,,,/FK0006544.png,"Non Dairy Frozen Dessert, Vanilla Island (473 mL)",/FK0006544.png,,/FK0006544.png,,/FK0006544.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006545,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ MEALS",base,"O Sole Mio Tortellini, Beef (1 kg)",,,,1,Taxable Goods,"Catalog, Search",7.8624,,,,,,,/FK0006545.png,"O Sole Mio Tortellini, Beef (1 kg)",/FK0006545.png,,/FK0006545.png,,/FK0006545.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006546,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ ICE CREAM & TREATS",base,Lean Cuisine Marketplace Cuisine Sweet Sriracha Braised Beef (212 g),,,,1,Taxable Goods,"Catalog, Search",3.3376,,,,,,,/FK0006546.png,Lean Cuisine Marketplace Cuisine Sweet Sriracha Braised Beef (212 g),/FK0006546.png,,/FK0006546.png,,/FK0006546.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006547,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ MEAT & POULTRY",base,President's Choice Blue Menu Jerk Chicken & Caribbean Style Rice (350 g),,,,1,Taxable Goods,"Catalog, Search",3.3376,,,,,,,/FK0006547.png,President's Choice Blue Menu Jerk Chicken & Caribbean Style Rice (350 g),/FK0006547.png,,/FK0006547.png,,/FK0006547.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006548,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ FISH & SEAFOOD",base,"No Name Ice Milk, Neapolitan (4 L)",,,,1,Taxable Goods,"Catalog, Search",5.7904,,,,,,,/FK0006548.png,"No Name Ice Milk, Neapolitan (4 L)",/FK0006548.png,,/FK0006548.png,,/FK0006548.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006549,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ BREAKFAST FOODS",base,"Maple Leaf Prime Wings, Honey Garlic (800 g)",,,,1,Taxable Goods,"Catalog, Search",9.6876,,,,,,,/FK0006549.png,"Maple Leaf Prime Wings, Honey Garlic (800 g)",/FK0006549.png,,/FK0006549.png,,/FK0006549.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0006550,,Default,virtual,"MAIN MENUBAR/FOOD/FROZEN,MAIN MENUBAR/FOOD/FROZEN/ BREAKFAST FOODS",base,Frozen Smelts (907 g),,,,1,Taxable Goods,"Catalog, Search",8.6076,,,,,,,/FK0006550.png,Frozen Smelts (907 g),/FK0006550.png,,/FK0006550.png,,/FK0006550.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
