sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
FK0011720,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CONDIMENTS",base,Hellmann's Real Mayonnaise (445 mL),,,,1,Taxable Goods,"Catalog, Search",4.1904,,,,,,,/FK0011720.png,Hellmann's Real Mayonnaise (445 mL),/FK0011720.png,,/FK0011720.png,,/FK0011720.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0011721,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CONDIMENTS",base,"Kraft Calorie Wise Dressing, Coleslaw (475 mL)",,,,1,Taxable Goods,"Catalog, Search",2.7664,,,,,,,/FK0011721.png,"Kraft Calorie Wise Dressing, Coleslaw (475 mL)",/FK0011721.png,,/FK0011721.png,,/FK0011721.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0011722,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CONDIMENTS",base,"Bick's Sandwich Savers, 50% Less Salt, Dill Pickles (500 mL)",,,,1,Taxable Goods,"Catalog, Search",3.8864,,,,,,,/FK0011722.png,"Bick's Sandwich Savers, 50% Less Salt, Dill Pickles (500 mL)",/FK0011722.png,,/FK0011722.png,,/FK0011722.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0011723,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CONDIMENTS",base,"Renee's Gourmet Salad Dressing, Ranch (355 mL)",,,,1,Taxable Goods,"Catalog, Search",4.2876,,,,,,,/FK0011723.png,"Renee's Gourmet Salad Dressing, Ranch (355 mL)",/FK0011723.png,,/FK0011723.png,,/FK0011723.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0011724,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CONDIMENTS",base,"Newman's Own Sauce, Hickory Barbecue (350 mL)",,,,1,Taxable Goods,"Catalog, Search",3.7584,,,,,,,/FK0011724.png,"Newman's Own Sauce, Hickory Barbecue (350 mL)",/FK0011724.png,,/FK0011724.png,,/FK0011724.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0011725,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CONDIMENTS",base,"Bick's Ultimate Baby Dill Pickles, Garlic (1 L)",,,,1,Taxable Goods,"Catalog, Search",3.8864,,,,,,,/FK0011725.png,"Bick's Ultimate Baby Dill Pickles, Garlic (1 L)",/FK0011725.png,,/FK0011725.png,,/FK0011725.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0011726,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CONDIMENTS",base,San J Gluten-Free Tamari Soy Sauce (296 mL),,,,1,Taxable Goods,"Catalog, Search",5.7132,,,,,,,/FK0011726.png,San J Gluten-Free Tamari Soy Sauce (296 mL),/FK0011726.png,,/FK0011726.png,,/FK0011726.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0011727,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CONDIMENTS",base,Hot Pepper Paste (500 g),,,,1,Taxable Goods,"Catalog, Search",5.1624,,,,,,,,Hot Pepper Paste (500 g),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0011728,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CONDIMENTS",base,PC Black Label Bacon Marmalade Spread (370 mL),,,,1,Taxable Goods,"Catalog, Search",5.3892,,,,,,,/FK0011728.png,PC Black Label Bacon Marmalade Spread (370 mL),/FK0011728.png,,/FK0011728.png,,/FK0011728.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0011729,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CONDIMENTS",base,Lee Kum Kee Hoisin Sauce (306 mL),,,,1,Taxable Goods,"Catalog, Search",3.2184,,,,,,,/FK0011729.png,Lee Kum Kee Hoisin Sauce (306 mL),/FK0011729.png,,/FK0011729.png,,/FK0011729.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
