sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
FK0012443,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,President's Choice Suisse Milk Chocolate Bar (400 g),,,,1,Taxable Goods,"Catalog, Search",7.5384,,,,,,,/FK0012443.png,President's Choice Suisse Milk Chocolate Bar (400 g),/FK0012443.png,,/FK0012443.png,,/FK0012443.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012444,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"President's Choice Cheese Crisps, White Cheddar & Rosemary (200 g)",,,,1,Taxable Goods,"Catalog, Search",1.9224,,,,,,,/FK0012444.png,"President's Choice Cheese Crisps, White Cheddar & Rosemary (200 g)",/FK0012444.png,,/FK0012444.png,,/FK0012444.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012445,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Hunt's Snack Pack, Juicy Gels, Sugarfree Strawberry (4x99g)",,,,1,Taxable Goods,"Catalog, Search",1.5876,,,,,,,/FK0012445.png,"Hunt's Snack Pack, Juicy Gels, Sugarfree Strawberry (4x99g)",/FK0012445.png,,/FK0012445.png,,/FK0012445.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012446,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Dare Breton Bites, Original (200 g)",,,,1,Taxable Goods,"Catalog, Search",3.5424,,,,,,,/FK0012446.png,"Dare Breton Bites, Original (200 g)",/FK0012446.png,,/FK0012446.png,,/FK0012446.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012447,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,Twix Bites Bowl (400 g),,,,1,Taxable Goods,"Catalog, Search",8.6184,,,,,,,/FK0012447.png,Twix Bites Bowl (400 g),/FK0012447.png,,/FK0012447.png,,/FK0012447.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012448,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,Nestle Smarties Large Canister (230 g),,,,1,Taxable Goods,"Catalog, Search",3.6736,,,,,,,/FK0012448.png,Nestle Smarties Large Canister (230 g),/FK0012448.png,,/FK0012448.png,,/FK0012448.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012449,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Turkish Delight, Pistachio (454 g)",,,,1,Taxable Goods,"Catalog, Search",8.6292,,,,,,,/FK0012449.png,"Turkish Delight, Pistachio (454 g)",/FK0012449.png,,/FK0012449.png,,/FK0012449.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012450,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Tic Tac Mixers, Peach Lemonade (49 g)",,,,1,Taxable Goods,"Catalog, Search",2.2176,,,,,,,/FK0012450.png,"Tic Tac Mixers, Peach Lemonade (49 g)",/FK0012450.png,,/FK0012450.png,,/FK0012450.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012451,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,No Name Club Pack Fruit Bowl Variety Pack (16x107mL),,,,1,Taxable Goods,"Catalog, Search",8.6076,,,,,,,/FK0012451.png,No Name Club Pack Fruit Bowl Variety Pack (16x107mL),/FK0012451.png,,/FK0012451.png,,/FK0012451.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012452,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Theobroma Organic 72% Cocoa, Dark (35 g)",,,,1,Taxable Goods,"Catalog, Search",2.2176,,,,,,,/FK0012452.png,"Theobroma Organic 72% Cocoa, Dark (35 g)",/FK0012452.png,,/FK0012452.png,,/FK0012452.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012453,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"President's Choice Crackers, 7 Grain Honey Flax (255 g)",,,,1,Taxable Goods,"Catalog, Search",1.9224,,,,,,,/FK0012453.png,"President's Choice Crackers, 7 Grain Honey Flax (255 g)",/FK0012453.png,,/FK0012453.png,,/FK0012453.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012454,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,Dare RealJubes Original (818 g),,,,1,Taxable Goods,"Catalog, Search",4.2984,,,,,,,/FK0012454.png,Dare RealJubes Original (818 g),/FK0012454.png,,/FK0012454.png,,/FK0012454.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012455,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,Excel Variety (4 ea),,,,1,Taxable Goods,"Catalog, Search",3.1024,,,,,,,/FK0012455.png,Excel Variety (4 ea),/FK0012455.png,,/FK0012455.png,,/FK0012455.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012456,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,Haribo Tangfastics (175 g),,,,1,Taxable Goods,"Catalog, Search",2.2176,,,,,,,/FK0012456.png,Haribo Tangfastics (175 g),/FK0012456.png,,/FK0012456.png,,/FK0012456.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012457,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Pepperidge Farm Goldfish Crackers, Cheddar (200 g)",,,,1,Taxable Goods,"Catalog, Search",1.8704,,,,,,,/FK0012457.png,"Pepperidge Farm Goldfish Crackers, Cheddar (200 g)",/FK0012457.png,,/FK0012457.png,,/FK0012457.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012458,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Cream Wafers, Vanilla Flavour (200 g)",,,,1,Taxable Goods,"Catalog, Search",1.8144,,,,,,,/FK0012458.png,"Cream Wafers, Vanilla Flavour (200 g)",/FK0012458.png,,/FK0012458.png,,/FK0012458.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012459,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Voortman Wafers, Mocha Cappuccino No Sugar Added (155 g)",,,,1,Taxable Goods,"Catalog, Search",3.7584,,,,,,,/FK0012459.png,"Voortman Wafers, Mocha Cappuccino No Sugar Added (155 g)",/FK0012459.png,,/FK0012459.png,,/FK0012459.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012460,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Smucker's Sundae Syrup, Caramel No Sugar Added (428 mL)",,,,1,Taxable Goods,"Catalog, Search",4.2984,,,,,,,/FK0012460.png,"Smucker's Sundae Syrup, Caramel No Sugar Added (428 mL)",/FK0012460.png,,/FK0012460.png,,/FK0012460.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012461,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"M&M's Milk Chocolate, Minis (200 g)",,,,1,Taxable Goods,"Catalog, Search",3.6736,,,,,,,/FK0012461.png,"M&M's Milk Chocolate, Minis (200 g)",/FK0012461.png,,/FK0012461.png,,/FK0012461.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012462,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"No Name Pudding, Chocolate Fudge (4x99g)",,,,1,Taxable Goods,"Catalog, Search",0.896,,,,,,,/FK0012462.png,"No Name Pudding, Chocolate Fudge (4x99g)",/FK0012462.png,,/FK0012462.png,,/FK0012462.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012463,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Glico Pocky, Chocolate (70 g)",,,,1,Taxable Goods,"Catalog, Search",2.6784,,,,,,,/FK0012463.png,"Glico Pocky, Chocolate (70 g)",/FK0012463.png,,/FK0012463.png,,/FK0012463.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012464,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Wrigley's ExtraProfessional, Bubblemint (3 ea)",,,,1,Taxable Goods,"Catalog, Search",4.0824,,,,,,,/FK0012464.png,"Wrigley's ExtraProfessional, Bubblemint (3 ea)",/FK0012464.png,,/FK0012464.png,,/FK0012464.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012465,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Morinaga Hi-Chew, Green Apple (50 g)",,,,1,Taxable Goods,"Catalog, Search",1.2744,,,,,,,,"Morinaga Hi-Chew, Green Apple (50 g)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012466,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Pepperidge Farm Goldfish Crackers, Colours Snack Pack (156 g)",,,,1,Taxable Goods,"Catalog, Search",1.8704,,,,,,,/FK0012466.png,"Pepperidge Farm Goldfish Crackers, Colours Snack Pack (156 g)",/FK0012466.png,,/FK0012466.png,,/FK0012466.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012467,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Nestle Bubbles, Milk Chocolate (135 g)",,,,1,Taxable Goods,"Catalog, Search",3.6736,,,,,,,/FK0012467.png,"Nestle Bubbles, Milk Chocolate (135 g)",/FK0012467.png,,/FK0012467.png,,/FK0012467.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012468,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"President's Choice Rice Pudding, Creamed (400 g)",,,,1,Taxable Goods,"Catalog, Search",3.2184,,,,,,,/FK0012468.png,"President's Choice Rice Pudding, Creamed (400 g)",/FK0012468.png,,/FK0012468.png,,/FK0012468.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012469,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,Lindt Excellence Extra Creamy (100 g),,,,1,Taxable Goods,"Catalog, Search",3.3376,,,,,,,/FK0012469.png,Lindt Excellence Extra Creamy (100 g),/FK0012469.png,,/FK0012469.png,,/FK0012469.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012470,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Hunt's Snackpack, Chocolate Lovers (12x99g)",,,,1,Taxable Goods,"Catalog, Search",4.7196,,,,,,,/FK0012470.png,"Hunt's Snackpack, Chocolate Lovers (12x99g)",/FK0012470.png,,/FK0012470.png,,/FK0012470.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012471,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,Werther's OriginalChewy Caramels (128 g),,,,1,Taxable Goods,"Catalog, Search",2.4624,,,,,,,/FK0012471.png,Werther's OriginalChewy Caramels (128 g),/FK0012471.png,,/FK0012471.png,,/FK0012471.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012472,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Stoned Wheat Thins, Less Salt Club Pack (600 g)",,,,1,Taxable Goods,"Catalog, Search",4.8384,,,,,,,/FK0012472.png,"Stoned Wheat Thins, Less Salt Club Pack (600 g)",/FK0012472.png,,/FK0012472.png,,/FK0012472.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012473,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,Kind Gluten-Free Fruit & Nut Delight Bar (40 g),,,,1,Taxable Goods,"Catalog, Search",2.1384,,,,,,,/FK0012473.png,Kind Gluten-Free Fruit & Nut Delight Bar (40 g),/FK0012473.png,,/FK0012473.png,,/FK0012473.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012474,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,President's Choice Cheese and Butter Twist (100 g),,,,1,Taxable Goods,"Catalog, Search",1.9224,,,,,,,/FK0012474.png,President's Choice Cheese and Butter Twist (100 g),/FK0012474.png,,/FK0012474.png,,/FK0012474.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012475,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,Nestle Big Turk (60 g),,,,1,Taxable Goods,"Catalog, Search",1.2744,,,,,,,/FK0012475.png,Nestle Big Turk (60 g),/FK0012475.png,,/FK0012475.png,,/FK0012475.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012476,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"Voortman Wafers, Chocolate (300 g)",,,,1,Taxable Goods,"Catalog, Search",2.2064,,,,,,,/FK0012476.png,"Voortman Wafers, Chocolate (300 g)",/FK0012476.png,,/FK0012476.png,,/FK0012476.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012477,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,"OMG's Candy OMG Clusters, Chocolate Peanut (160 g)",,,,1,Taxable Goods,"Catalog, Search",4.2984,,,,,,,/FK0012477.png,"OMG's Candy OMG Clusters, Chocolate Peanut (160 g)",/FK0012477.png,,/FK0012477.png,,/FK0012477.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0012478,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ COOKIES",base,No Name Milk Chocolate Bar (100 g),,,,1,Taxable Goods,"Catalog, Search",1.1664,,,,,,,/FK0012478.png,No Name Milk Chocolate Bar (100 g),/FK0012478.png,,/FK0012478.png,,/FK0012478.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
