sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
FK0010557,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Grace Chicken Vienna Sausages In Chicken Broth, Hot & Spicy (113 g)",,,,1,Taxable Goods,"Catalog, Search",1.0584,,,,,,,/FK0010557.png,"Grace Chicken Vienna Sausages In Chicken Broth, Hot & Spicy (113 g)",/FK0010557.png,,/FK0010557.png,,/FK0010557.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010558,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Imagine Organic Low Sodium Broth, Chicken (1 L)",,,,1,Taxable Goods,"Catalog, Search",3.3376,,,,,,,/FK0010558.png,"Imagine Organic Low Sodium Broth, Chicken (1 L)",/FK0010558.png,,/FK0010558.png,,/FK0010558.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010559,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Amys Organic Soup, Fire Roasted Southwestern Vegetable (398 mL)",,,,1,Taxable Goods,"Catalog, Search",4.3092,,,,,,,/FK0010559.png,"Amys Organic Soup, Fire Roasted Southwestern Vegetable (398 mL)",/FK0010559.png,,/FK0010559.png,,/FK0010559.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010560,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"President's Choice Pasta Sauce, Roasted Portobello Mushroom (650 mL)",,,,1,Taxable Goods,"Catalog, Search",2.6656,,,,,,,/FK0010560.png,"President's Choice Pasta Sauce, Roasted Portobello Mushroom (650 mL)",/FK0010560.png,,/FK0010560.png,,/FK0010560.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010561,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"No Name Beef Broth, Reduced Sodium (900 mL)",,,,1,Taxable Goods,"Catalog, Search",1.3716,,,,,,,/FK0010561.png,"No Name Beef Broth, Reduced Sodium (900 mL)",/FK0010561.png,,/FK0010561.png,,/FK0010561.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010562,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"President's Choice Splendido Pesto, Basil (270 mL)",,,,1,Taxable Goods,"Catalog, Search",3.7692,,,,,,,/FK0010562.png,"President's Choice Splendido Pesto, Basil (270 mL)",/FK0010562.png,,/FK0010562.png,,/FK0010562.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010563,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"PC Black Label Pasta Sauce, Tomato Basil (650 mL)",,,,1,Taxable Goods,"Catalog, Search",5.3784,,,,,,,/FK0010563.png,"PC Black Label Pasta Sauce, Tomato Basil (650 mL)",/FK0010563.png,,/FK0010563.png,,/FK0010563.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010564,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Brunswick Sardines, Spring Water (106 g)",,,,1,Taxable Goods,"Catalog, Search",1.5552,,,,,,,/FK0010564.png,"Brunswick Sardines, Spring Water (106 g)",/FK0010564.png,,/FK0010564.png,,/FK0010564.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010565,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Campbell's Beef with Vegetables & Barley (284 mL),,,,1,Taxable Goods,"Catalog, Search",1.4,,,,,,,/FK0010565.png,Campbell's Beef with Vegetables & Barley (284 mL),/FK0010565.png,,/FK0010565.png,,/FK0010565.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010566,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Mega Sardines, In Tomato Sauce Chili Added (155 g)",,,,1,Taxable Goods,"Catalog, Search",0.8736,,,,,,,/FK0010566.png,"Mega Sardines, In Tomato Sauce Chili Added (155 g)",/FK0010566.png,,/FK0010566.png,,/FK0010566.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010567,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,No Name Fava Beans (540 mL),,,,1,Taxable Goods,"Catalog, Search",0.9504,,,,,,,/FK0010567.png,No Name Fava Beans (540 mL),/FK0010567.png,,/FK0010567.png,,/FK0010567.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010568,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Clover Leaf Gourmet Chunk White Tuna, Sundried Tomato In Olive Oil (142 g)",,,,1,Taxable Goods,"Catalog, Search",3.3696,,,,,,,/FK0010568.png,"Clover Leaf Gourmet Chunk White Tuna, Sundried Tomato In Olive Oil (142 g)",/FK0010568.png,,/FK0010568.png,,/FK0010568.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010569,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Nong Shim Noodle Soup Seasoned with Real Kimchi (480 g),,,,1,Taxable Goods,"Catalog, Search",4.6224,,,,,,,,Nong Shim Noodle Soup Seasoned with Real Kimchi (480 g),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010570,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Del Monte Peach Slices, Water Packed No Sugar Added (398 mL)",,,,1,Taxable Goods,"Catalog, Search",2.2176,,,,,,,/FK0010570.png,"Del Monte Peach Slices, Water Packed No Sugar Added (398 mL)",/FK0010570.png,,/FK0010570.png,,/FK0010570.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010571,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Chef Boyardee Beefaroni (425 g),,,,1,Taxable Goods,"Catalog, Search",1.0864,,,,,,,/FK0010571.png,Chef Boyardee Beefaroni (425 g),/FK0010571.png,,/FK0010571.png,,/FK0010571.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010572,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Green Giant Cut Green Beans (12x398mL),,,,1,Taxable Goods,"Catalog, Search",13.4176,,,,,,,,Green Giant Cut Green Beans (12x398mL),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010573,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Hunt's Diced Tomatoes (398 mL),,,,1,Taxable Goods,"Catalog, Search",2.1384,,,,,,,/FK0010573.png,Hunt's Diced Tomatoes (398 mL),/FK0010573.png,,/FK0010573.png,,/FK0010573.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010574,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Arz White Kidney Beans (540 mL),,,,1,Taxable Goods,"Catalog, Search",0.9856,,,,,,,/FK0010574.png,Arz White Kidney Beans (540 mL),/FK0010574.png,,/FK0010574.png,,/FK0010574.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010575,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"President's Choice OrganicsApplesauce, Sweetened (650 mL)",,,,1,Taxable Goods,"Catalog, Search",3.24,,,,,,,/FK0010575.png,"President's Choice OrganicsApplesauce, Sweetened (650 mL)",/FK0010575.png,,/FK0010575.png,,/FK0010575.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010576,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,World Cuisine Puttanesca Sauce (530 mL),,,,1,Taxable Goods,"Catalog, Search",3.36,,,,,,,,World Cuisine Puttanesca Sauce (530 mL),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010577,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,No Name Tomato Paste (369 mL),,,,1,Taxable Goods,"Catalog, Search",1.0584,,,,,,,/FK0010577.png,No Name Tomato Paste (369 mL),/FK0010577.png,,/FK0010577.png,,/FK0010577.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010578,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Grace Ackees In Salt Water (540 mL),,,,1,Taxable Goods,"Catalog, Search",9.1584,,,,,,,/FK0010578.png,Grace Ackees In Salt Water (540 mL),/FK0010578.png,,/FK0010578.png,,/FK0010578.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010579,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,"Campbell's Everyday Gourmet, Golden Butternut Squash (500 mL)",,,,1,Taxable Goods,"Catalog, Search",3.5424,,,,,,,/FK0010579.png,"Campbell's Everyday Gourmet, Golden Butternut Squash (500 mL)",/FK0010579.png,,/FK0010579.png,,/FK0010579.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010580,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Clover Leaf Clam Juice (236 mL),,,,1,Taxable Goods,"Catalog, Search",3.1104,,,,,,,/FK0010580.png,Clover Leaf Clam Juice (236 mL),/FK0010580.png,,/FK0010580.png,,/FK0010580.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0010581,,Default,virtual,"MAIN MENUBAR/FOOD/PANTRY,MAIN MENUBAR/FOOD/PANTRY/ CANNED & JARRED",base,Heinz Zoodles Pasta (398 mL),,,,1,Taxable Goods,"Catalog, Search",1.0976,,,,,,,/FK0010581.png,Heinz Zoodles Pasta (398 mL),/FK0010581.png,,/FK0010581.png,,/FK0010581.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
