sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id
FK0003352,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ CREAM CHEESE",base,"Earth Island, Shredded Mozzarella (227 g)",,,,1,Taxable Goods,"Catalog, Search",7.5384,,,,,,,/FK0003352.png,"Earth Island, Shredded Mozzarella (227 g)",/FK0003352.png,,/FK0003352.png,,/FK0003352.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003353,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ CHEESE BLOCKS",base,"PC Cheese, Greek Feta Shredded (300 g)",,,,1,Taxable Goods,"Catalog, Search",6.1376,,,,,,,/FK0003353.png,"PC Cheese, Greek Feta Shredded (300 g)",/FK0003353.png,,/FK0003353.png,,/FK0003353.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003354,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ SLICED CHEESE",base,"Philadelphia Soft Cream Cheese, Jalapeno (227 g)",,,,1,Taxable Goods,"Catalog, Search",4.2876,,,,,,,/FK0003354.png,"Philadelphia Soft Cream Cheese, Jalapeno (227 g)",/FK0003354.png,,/FK0003354.png,,/FK0003354.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003355,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ COTTAGE CHEESE",base,"Nanak Cheese, Paneer (400 g)",,,,1,Taxable Goods,"Catalog, Search",5.9184,,,,,,,/FK0003355.png,"Nanak Cheese, Paneer (400 g)",/FK0003355.png,,/FK0003355.png,,/FK0003355.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003356,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ CHEESE BLOCKS",base,"No Name Processed Cheese Slices, Swiss (500 g)",,,,1,Taxable Goods,"Catalog, Search",3.3912,,,,,,,/FK0003356.png,"No Name Processed Cheese Slices, Swiss (500 g)",/FK0003356.png,,/FK0003356.png,,/FK0003356.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003357,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ SHREDDED CHEESE",base,"Foremost Cottage Cheese, 1% (750 g)",,,,1,Taxable Goods,"Catalog, Search",5.3784,,,,,,,/FK0003357.png,"Foremost Cottage Cheese, 1% (750 g)",/FK0003357.png,,/FK0003357.png,,/FK0003357.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003358,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ SLICED CHEESE",base,"No Name Club Pack Mozzarella Cheese, Club Pack (2.27 kg)",,,,1,Taxable Goods,"Catalog, Search",29.1384,,,,,,,/FK0003358.png,"No Name Club Pack Mozzarella Cheese, Club Pack (2.27 kg)",/FK0003358.png,,/FK0003358.png,,/FK0003358.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003359,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ STRING & SNACK",base,"Kraft Cracker Barrel Shredded Cheese, Tex Mex (320 g)",,,,1,Taxable Goods,"Catalog, Search",6.6976,,,,,,,/FK0003359.png,"Kraft Cracker Barrel Shredded Cheese, Tex Mex (320 g)",/FK0003359.png,,/FK0003359.png,,/FK0003359.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003360,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ CHEESE BLOCKS",base,"Kraft Singles, White Cheddar (450 g)",,,,1,Taxable Goods,"Catalog, Search",5.9076,,,,,,,/FK0003360.png,"Kraft Singles, White Cheddar (450 g)",/FK0003360.png,,/FK0003360.png,,/FK0003360.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003361,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ SLICED CHEESE",base,The Laughing Cow Jalapeno (133 g),,,,1,Taxable Goods,"Catalog, Search",3.7476,,,,,,,/FK0003361.png,The Laughing Cow Jalapeno (133 g),/FK0003361.png,,/FK0003361.png,,/FK0003361.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003362,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ STRING & SNACK",base,"Armstrong Cheese, Pizza Mozzarella (700 g)",,,,1,Taxable Goods,"Catalog, Search",10.3356,,,,,,,/FK0003362.png,"Armstrong Cheese, Pizza Mozzarella (700 g)",/FK0003362.png,,/FK0003362.png,,/FK0003362.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0003363,,Default,virtual,"MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS,MAIN MENUBAR/FOOD/DAIRYÃŠ & EGGS/ SLICED CHEESE",base,"No Name Processed Cheese Slices, Cheddar (500 g)",,,,1,Taxable Goods,"Catalog, Search",4.5144,,,,,,,/FK0003363.png,"No Name Processed Cheese Slices, Cheddar (500 g)",/FK0003363.png,,/FK0003363.png,,/FK0003363.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
