sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id
FK0005592,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Perfectly Clear Push-On Cap, 18.9L & 11.3L Bottles (1 ea)",,,,1,Taxable Goods,"Catalog, Search",0.5292,,,,,,,,"Perfectly Clear Push-On Cap, 18.9L & 11.3L Bottles (1 ea)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005593,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Dasani Remineralized Water (591 mL),,,,1,Taxable Goods,"Catalog, Search",1.8684,,,,,,,/FK0005593.png,Dasani Remineralized Water (591 mL),/FK0005593.png,,/FK0005593.png,,/FK0005593.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005594,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Vitasoy Vita Coco Coconut Water with Pineapple (500 mL),,,,1,Taxable Goods,"Catalog, Search",3.7692,,,,,,,/FK0005594.png,Vitasoy Vita Coco Coconut Water with Pineapple (500 mL),/FK0005594.png,,/FK0005594.png,,/FK0005594.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005595,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"President's Choice Free & Clear, Tangerine Lime (1 L)",,,,1,Taxable Goods,"Catalog, Search",1.0584,,,,,,,/FK0005595.png,"President's Choice Free & Clear, Tangerine Lime (1 L)",/FK0005595.png,,/FK0005595.png,,/FK0005595.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005596,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Nestle Pure Life Sparkling Natural Spring Water, Lime (1 L)",,,,1,Taxable Goods,"Catalog, Search",1.134,,,,,,,/FK0005596.png,"Nestle Pure Life Sparkling Natural Spring Water, Lime (1 L)",/FK0005596.png,,/FK0005596.png,,/FK0005596.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005597,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Aquafina Water (6x710mL),,,,1,Taxable Goods,"Catalog, Search",3.7692,,,,,,,/FK0005597.png,Aquafina Water (6x710mL),/FK0005597.png,,/FK0005597.png,,/FK0005597.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005598,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Thirsty Buddha Coconut Water, Aloe (490 mL)",,,,1,Taxable Goods,"Catalog, Search",3.2292,,,,,,,,"Thirsty Buddha Coconut Water, Aloe (490 mL)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005599,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Glaceau Vitamin Water, Focus (591 mL)",,,,1,Taxable Goods,"Catalog, Search",1.8704,,,,,,,/FK0005599.png,"Glaceau Vitamin Water, Focus (591 mL)",/FK0005599.png,,/FK0005599.png,,/FK0005599.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005600,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Thirsty Buddha Sparkling Coconut Water, Watermelon (330 mL)",,,,1,Taxable Goods,"Catalog, Search",2.1492,,,,,,,,"Thirsty Buddha Sparkling Coconut Water, Watermelon (330 mL)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005601,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Schweppes Tonic Water (2 L),,,,1,Taxable Goods,"Catalog, Search",1.8592,,,,,,,/FK0005601.png,Schweppes Tonic Water (2 L),/FK0005601.png,,/FK0005601.png,,/FK0005601.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005602,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Perrier Sparkling Water, Lemon (1 L)",,,,1,Taxable Goods,"Catalog, Search",1.4,,,,,,,,"Perrier Sparkling Water, Lemon (1 L)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005603,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Nestle Pure Life Natural Spring Water (1.5 L),,,,1,Taxable Goods,"Catalog, Search",1.2852,,,,,,,/FK0005603.png,Nestle Pure Life Natural Spring Water (1.5 L),/FK0005603.png,,/FK0005603.png,,/FK0005603.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005604,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Perrier Sparkling Water, Pink Grapefruit (6x1L)",,,,1,Taxable Goods,"Catalog, Search",9.1476,,,,,,,/FK0005604.png,"Perrier Sparkling Water, Pink Grapefruit (6x1L)",/FK0005604.png,,/FK0005604.png,,/FK0005604.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005605,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Perrier Sparkling Water, l'Organge (6x1L)",,,,1,Taxable Goods,"Catalog, Search",9.1476,,,,,,,,"Perrier Sparkling Water, l'Organge (6x1L)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005606,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Perrier Carbonated Natural Spring Water, Slim Cans, Pink Grapefruit (10x250mL)",,,,1,Taxable Goods,"Catalog, Search",6.9984,,,,,,,/FK0005606.png,"Perrier Carbonated Natural Spring Water, Slim Cans, Pink Grapefruit (10x250mL)",/FK0005606.png,,/FK0005606.png,,/FK0005606.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005607,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Nestle Pure Life Natural Spring Water (24x500mL),,,,1,Taxable Goods,"Catalog, Search",4.9464,,,,,,,/FK0005607.png,Nestle Pure Life Natural Spring Water (24x500mL),/FK0005607.png,,/FK0005607.png,,/FK0005607.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005608,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Nestle Pure Life Exotics, Mango Peach Pineapple (12x355mL)",,,,1,Taxable Goods,"Catalog, Search",6.4692,,,,,,,/FK0005608.png,"Nestle Pure Life Exotics, Mango Peach Pineapple (12x355mL)",/FK0005608.png,,/FK0005608.png,,/FK0005608.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005609,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Gerolsteiner Mineral Water (750 mL),,,,1,Taxable Goods,"Catalog, Search",2.1492,,,,,,,/FK0005609.png,Gerolsteiner Mineral Water (750 mL),/FK0005609.png,,/FK0005609.png,,/FK0005609.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005610,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"President's Choice Free & Clear, Key Lime (1 L)",,,,1,Taxable Goods,"Catalog, Search",1.0584,,,,,,,/FK0005610.png,"President's Choice Free & Clear, Key Lime (1 L)",/FK0005610.png,,/FK0005610.png,,/FK0005610.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005611,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Thirsty Buddha All Natural Coconut Water (1 L),,,,1,Taxable Goods,"Catalog, Search",5.9184,,,,,,,/FK0005611.png,Thirsty Buddha All Natural Coconut Water (1 L),/FK0005611.png,,/FK0005611.png,,/FK0005611.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005612,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Water Refill (11 L),,,,1,Taxable Goods,"Catalog, Search",2.1384,,,,,,,,Water Refill (11 L),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005613,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Happwater, Waterbox (5 L)",,,,1,Taxable Goods,"Catalog, Search",6.7984,,,,,,,/FK0005613.png,"Happwater, Waterbox (5 L)",/FK0005613.png,,/FK0005613.png,,/FK0005613.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005614,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Perrier Carbonated Natural Spring Water, Lemon (6x500mL)",,,,1,Taxable Goods,"Catalog, Search",6.4476,,,,,,,/FK0005614.png,"Perrier Carbonated Natural Spring Water, Lemon (6x500mL)",/FK0005614.png,,/FK0005614.png,,/FK0005614.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005615,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,SanPellegrino Carbonated Natural Mineral Water (6x250mL),,,,1,Taxable Goods,"Catalog, Search",5.9184,,,,,,,/FK0005615.png,SanPellegrino Carbonated Natural Mineral Water (6x250mL),/FK0005615.png,,/FK0005615.png,,/FK0005615.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005616,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Aquafina Demineralized Treated Water (591 mL),,,,1,Taxable Goods,"Catalog, Search",1.674,,,,,,,/FK0005616.png,Aquafina Demineralized Treated Water (591 mL),/FK0005616.png,,/FK0005616.png,,/FK0005616.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005617,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Perrier Carbonated Natural Spring Water, Slim Cans, Lime (10x250mL)",,,,1,Taxable Goods,"Catalog, Search",6.9984,,,,,,,/FK0005617.png,"Perrier Carbonated Natural Spring Water, Slim Cans, Lime (10x250mL)",/FK0005617.png,,/FK0005617.png,,/FK0005617.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005618,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,FIJI Natural Artesian Water (1.5 L),,,,1,Taxable Goods,"Catalog, Search",3.2292,,,,,,,/FK0005618.png,FIJI Natural Artesian Water (1.5 L),/FK0005618.png,,/FK0005618.png,,/FK0005618.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005619,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"President's Choice Coconut Water, Original (1 L)",,,,1,Taxable Goods,"Catalog, Search",2.7,,,,,,,/FK0005619.png,"President's Choice Coconut Water, Original (1 L)",/FK0005619.png,,/FK0005619.png,,/FK0005619.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005620,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Ocean Spray Cranberry Pomegranate Juice (473 mL),,,,1,Taxable Goods,"Catalog, Search",2.2464,,,,,,,/FK0005620.png,Ocean Spray Cranberry Pomegranate Juice (473 mL),/FK0005620.png,,/FK0005620.png,,/FK0005620.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005621,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,President's Choice Blue Menu Natural Sparkling Water (1 L),,,,1,Taxable Goods,"Catalog, Search",0.9504,,,,,,,/FK0005621.png,President's Choice Blue Menu Natural Sparkling Water (1 L),/FK0005621.png,,/FK0005621.png,,/FK0005621.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005622,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,President's Choice Sparkling Lime Water (10x250mL),,,,1,Taxable Goods,"Catalog, Search",4.4464,,,,,,,/FK0005622.png,President's Choice Sparkling Lime Water (10x250mL),/FK0005622.png,,/FK0005622.png,,/FK0005622.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005623,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Perrier L'Orange (1 L),,,,1,Taxable Goods,"Catalog, Search",1.4,,,,,,,,Perrier L'Orange (1 L),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005624,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Glaceau Vitaminwater Zero Shine (591 mL),,,,1,Taxable Goods,"Catalog, Search",1.8704,,,,,,,/FK0005624.png,Glaceau Vitaminwater Zero Shine (591 mL),/FK0005624.png,,/FK0005624.png,,/FK0005624.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005625,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Glaceau Smartwater (1 L),,,,1,Taxable Goods,"Catalog, Search",2.9916,,,,,,,/FK0005625.png,Glaceau Smartwater (1 L),/FK0005625.png,,/FK0005625.png,,/FK0005625.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005626,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Perrier Carbonated Natural Spring Water (750 mL),,,,1,Taxable Goods,"Catalog, Search",1.4,,,,,,,,Perrier Carbonated Natural Spring Water (750 mL),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005627,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Dasani Sparkling Water, Lime (6x222mL)",,,,1,Taxable Goods,"Catalog, Search",2.9916,,,,,,,,"Dasani Sparkling Water, Lime (6x222mL)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005628,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,President's Choice Sparkling Grapefruit Water (10x250mL),,,,1,Taxable Goods,"Catalog, Search",4.4464,,,,,,,/FK0005628.png,President's Choice Sparkling Grapefruit Water (10x250mL),/FK0005628.png,,/FK0005628.png,,/FK0005628.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005629,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,"Nestle Pure Life Sparkling Natural Spring Water, Lemon (12x355mL)",,,,1,Taxable Goods,"Catalog, Search",6.4692,,,,,,,/FK0005629.png,"Nestle Pure Life Sparkling Natural Spring Water, Lemon (12x355mL)",/FK0005629.png,,/FK0005629.png,,/FK0005629.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005630,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,badoit Carbonated Mineral Water (750 mL),,,,1,Taxable Goods,"Catalog, Search",2.4732,,,,,,,/FK0005630.png,badoit Carbonated Mineral Water (750 mL),/FK0005630.png,,/FK0005630.png,,/FK0005630.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005631,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Fruit 2O Sparkling Cherry Lime Twist (502 mL),,,,1,Taxable Goods,"Catalog, Search",1.4336,,,,,,,/FK0005631.png,Fruit 2O Sparkling Cherry Lime Twist (502 mL),/FK0005631.png,,/FK0005631.png,,/FK0005631.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
FK0005632,,Default,virtual,"MAIN MENUBAR/FOOD/DRINKS,MAIN MENUBAR/FOOD/DRINKS/ WATER",base,Nestle Pure Life Natural Spring Water (35x500mL),,,,1,Taxable Goods,"Catalog, Search",5.3892,,,,,,,/FK0005632.png,Nestle Pure Life Natural Spring Water (35x500mL),/FK0005632.png,,/FK0005632.png,,/FK0005632.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0
