sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
FK0002017,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ HAIR CARE",base,"Elastics, Black (24 ea)",,,,1,Taxable Goods,"Catalog, Search",7.5384,,,,,,,,"Elastics, Black (24 ea)",,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002018,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ SKIN CARE",base,Nivea Aqua Effect Gentle Foaming Cleanser (150 mL),,,,1,Taxable Goods,"Catalog, Search",9.6984,,,,,,,/FK0002018.png,Nivea Aqua Effect Gentle Foaming Cleanser (150 mL),/FK0002018.png,,/FK0002018.png,,/FK0002018.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002019,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ HAIR CARE",base,Classic Long Boar Quill Brush (1 ea),,,,1,Taxable Goods,"Catalog, Search",14.0184,,,,,,,,Classic Long Boar Quill Brush (1 ea),,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002020,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ HAIR CARE",base,"Exact 2 In 1 Dandruff, Refresh (420 mL)",,,,1,Taxable Goods,"Catalog, Search",4.8492,,,,,,,/FK0002020.png,"Exact 2 In 1 Dandruff, Refresh (420 mL)",/FK0002020.png,,/FK0002020.png,,/FK0002020.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002021,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ COSMETICS",base,Ardell Fashion Lashes #117 (1 ea),,,,1,Taxable Goods,"Catalog, Search",8.0892,,,,,,,/FK0002021.png,Ardell Fashion Lashes #117 (1 ea),/FK0002021.png,,/FK0002021.png,,/FK0002021.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002022,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ HAIR CARE",base,"Desert Essence Shampoo, Italian Red Grape (237 mL)",,,,1,Taxable Goods,"Catalog, Search",10.7892,,,,,,,/FK0002022.png,"Desert Essence Shampoo, Italian Red Grape (237 mL)",/FK0002022.png,,/FK0002022.png,,/FK0002022.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002023,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ HAIR CARE",base,"L'Oreal PreferencePreference Glam Lights, 9 Light Blonde (1 ea)",,,,1,Taxable Goods,"Catalog, Search",11.1776,,,,,,,/FK0002023.png,"L'Oreal PreferencePreference Glam Lights, 9 Light Blonde (1 ea)",/FK0002023.png,,/FK0002023.png,,/FK0002023.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002024,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ SKIN CARE",base,Neutrogena Ultra Gentle Hydrating Cleanser (354 mL),,,,1,Taxable Goods,"Catalog, Search",11.8584,,,,,,,/FK0002024.png,Neutrogena Ultra Gentle Hydrating Cleanser (354 mL),/FK0002024.png,,/FK0002024.png,,/FK0002024.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002025,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ SKIN CARE",base,L'Oreal Revitalift Wet Cleansing Towelettes (1 ea),,,,1,Taxable Goods,"Catalog, Search",8.8256,,,,,,,/FK0002025.png,L'Oreal Revitalift Wet Cleansing Towelettes (1 ea),/FK0002025.png,,/FK0002025.png,,/FK0002025.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002026,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ HAIR CARE",base,Boo Bamboo Strengthening Shampoo (300 mL),,,,1,Taxable Goods,"Catalog, Search",10.7892,,,,,,,/FK0002026.png,Boo Bamboo Strengthening Shampoo (300 mL),/FK0002026.png,,/FK0002026.png,,/FK0002026.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002027,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ SKIN CARE",base,"Blistex Lip Balm, Fruit Smoothies (8.5 g)",,,,1,Taxable Goods,"Catalog, Search",3.9636,,,,,,,/FK0002027.png,"Blistex Lip Balm, Fruit Smoothies (8.5 g)",/FK0002027.png,,/FK0002027.png,,/FK0002027.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002028,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ SKIN CARE",base,"Olay Complete All Day UV Moisturizer, Combination/Oily (120 mL)",,,,1,Taxable Goods,"Catalog, Search",10.0576,,,,,,,/FK0002028.png,"Olay Complete All Day UV Moisturizer, Combination/Oily (120 mL)",/FK0002028.png,,/FK0002028.png,,/FK0002028.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
FK0002029,,Default,virtual,"MAIN MENUBAR/BEAUTY,MAIN MENUBAR/BEAUTY/ HAND & NAIL CARE",base,"Live Clean Moisturizing Lotion, Fresh Water (500 mL)",,,,1,Taxable Goods,"Catalog, Search",7.5492,,,,,,,/FK0002029.png,"Live Clean Moisturizing Lotion, Fresh Water (500 mL)",/FK0002029.png,,/FK0002029.png,,/FK0002029.png,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,,,0,1,0,0,1,1,1,10000,1,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
